;COUNTRY;SORT_ART_NR;ART_NAME;URL;Supplier;Suppl. Product code;EAN;COMPETITOR;SKU_ID;SORT_EAN_NR;ART_NAME;PACKAGE_PRICE;UNIT_PRICE;PROMO_PRICE;QTY_FACTOR_PACKAGE_PRICE;URL;MATCH_TYPE_FLAG;QLTY_FACTOR_PACKAGE_PRICE;MATCH_SOURCE;MATCH_OWNER;CRAWLING_TIMESTAMP;COMMENTS
179;SK;131753;ŽárovkaLED CLS;;EMOS SK S.R.O.;1525733100;8592920044568;;;;;;;;;;;;;;;
180;SK;131754;ŽárovkaLED CLS;;EMOS SK S.R.O.;1525733101;8592920044742;;;;;;;;;;;;;;;
181;SK;131755;ŽárovkaLED CLS;;EMOS SK S.R.O.;1525733205;8592920044834;;;;;;;;;;;;;;;
182;SK;131756;ŽárovkaLED CLS;;EMOS SK S.R.O.;1525733404;8592920044865;;;;;;;;;;;;;;;
183;SK;131757;ŽárovkaLED CLS;;EMOS SK S.R.O.;1525736203;8592920046548;;;;;;;;;;;;;;;
184;SK;131758;ŽárovkaLED CLS;;EMOS SK S.R.O.;1525736403;8592920046579;;;;;;;;;;;;;;;
185;SK;131759;ŽárovkaLED CLS;;EMOS SK S.R.O.;1525736402;8592920046517;;;;;;;;;;;;;;;
186;SK;131848;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525736202;8592920046487;;;;;;;;;;;;;;;
187;SK;131849;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525283245;8592920044339;;;;;;;;;;;;;;;
188;SK;145645;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733227;8592920079942;;;;;;;;;;;;;;;
189;SK;145646;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733416;8592920079973;;;;;;;;;;;;;;;
190;SK;145647;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733228;8592920075470;;;;;;;;;;;;;;;
191;SK;145648;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733419;8592920075500;;;;;;;;;;;;;;;
192;SK;145649;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733211;8592920045855;;;;;;;;;;;;;;;
193;SK;145650;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733410;8592920045886;;;;;;;;;;;;;;;
194;SK;145651;Žiar.miniLED CLS;;EMOS SK S.R.O.;1525733231;8592920076378;;;;;;;;;;;;;;;
195;SK;145652;Žiar.miniLED CLS;;EMOS SK S.R.O.;1525733423;8592920076385;;;;;;;;;;;;;;;
196;SK;145653;ŽiarovkaLED JC;;EMOS SK S.R.O.;1525731208;8592920068359;;;;;;;;;;;;;;;
197;SK;145654;ŽiarovkaLED JC;;EMOS SK S.R.O.;1525731407;8592920068380;;;;;;;;;;;;;;;
198;SK;145655;Žiarovkado lednic;;EMOS SK S.R.O.;1524015000;8595025347770;;;;;;;;;;;;;;;
